DATE,BAMLHY,ln_BAMLHY,lnr_BAMLHY
5/15/2013,5.46,1.69744879,0.001833181
5/16/2013,5.46,1.69744879,0
5/17/2013,5.47,1.699278616,0.001829827
5/20/2013,5.45,1.695615609,-0.003663008
5/21/2013,5.44,1.693779061,-0.001836548
5/22/2013,5.43,1.691939134,-0.001839927
5/23/2013,5.58,1.719188776,0.027249642
5/24/2013,5.6,1.722766598,0.003577821
5/27/2013,5.59,1.720979287,-0.001787311
5/28/2013,5.61,1.72455072,0.003571432
5/29/2013,5.81,1.759580571,0.035029851
5/30/2013,5.79,1.756132292,-0.003448279
5/31/2013,5.93,1.780024213,0.023891921
6/3/2013,6.05,1.800058272,0.020034059
6/4/2013,6.08,1.805004696,0.004946424
6/5/2013,6.3,1.840549633,0.035544937
6/6/2013,6.34,1.846878768,0.006329135
6/7/2013,6.22,1.827769907,-0.019108862
6/10/2013,6.24,1.830980182,0.003210276
6/11/2013,6.44,1.86252854,0.031548358
6/12/2013,6.41,1.857859271,-0.004669269
6/13/2013,6.45,1.864080131,0.00622086
6/14/2013,6.32,1.843719208,-0.020360923
6/17/2013,6.28,1.83736998,-0.006349228
6/18/2013,6.27,1.835776355,-0.001593626
6/19/2013,6.3,1.840549633,0.004773279
6/20/2013,6.66,1.896119485,0.055569851
6/21/2013,6.71,1.903598951,0.007479466
6/24/2013,6.99,1.944480556,0.040881605
6/25/2013,7.02,1.948763218,0.004282662
6/26/2013,6.92,1.93441577,-0.014347448
6/27/2013,6.8,1.916922612,-0.017493157
6/28/2013,6.74,1.908059925,-0.008862687
6/30/2013,6.82,1.919859472,0.011799547
7/1/2013,6.78,1.913977102,-0.00588237
7/2/2013,6.74,1.908059925,-0.005917177
7/3/2013,6.77,1.912501087,0.004441162
7/4/2013,6.77,1.912501087,0
7/5/2013,6.84,1.922787732,0.010286645
7/8/2013,6.84,1.922787732,0
7/9/2013,6.76,1.91102289,-0.011764842
7/10/2013,6.72,1.905088155,-0.005934736
7/11/2013,6.54,1.877937165,-0.027150989
7/12/2013,6.47,1.867176109,-0.010761057
7/15/2013,6.39,1.854734268,-0.01244184
7/16/2013,6.33,1.845300236,-0.009434032
7/17/2013,6.24,1.830980182,-0.014320054
7/18/2013,6.15,1.816452082,-0.014528101
7/19/2013,6.11,1.809926773,-0.006525309
7/22/2013,6.08,1.805004696,-0.004922077
7/23/2013,6.07,1.803358605,-0.001646091
7/24/2013,6.18,1.821318271,0.017959666
7/25/2013,6.29,1.838961071,0.017642799
7/26/2013,6.3,1.840549633,0.001588563
7/29/2013,6.29,1.838961071,-0.001588563
7/30/2013,6.3,1.840549633,0.001588563
7/31/2013,6.34,1.846878768,0.006329135
8/1/2013,6.37,1.85159947,0.004720701
8/2/2013,6.36,1.850028377,-0.001571092
8/5/2013,6.38,1.853168097,0.00313972
8/6/2013,6.41,1.857859271,0.004691174
8/7/2013,6.42,1.859418118,0.001558847
8/8/2013,6.4,1.85629799,-0.003120127
8/9/2013,6.4,1.85629799,0
8/12/2013,6.4,1.85629799,0
8/13/2013,6.43,1.860974538,0.004676548
8/14/2013,6.4,1.85629799,-0.004676548
8/15/2013,6.48,1.86872051,0.01242252
8/16/2013,6.5,1.871802177,0.003081667
8/19/2013,6.55,1.87946505,0.007662873
8/20/2013,6.58,1.884034745,0.004569696
8/21/2013,6.6,1.887069649,0.003034904
8/22/2013,6.62,1.89009537,0.003025721
8/23/2013,6.59,1.885553349,-0.004542021
8/26/2013,6.56,1.880990603,-0.004562746
8/27/2013,6.57,1.882513832,0.00152323
8/28/2013,6.57,1.882513832,0
8/29/2013,6.54,1.877937165,-0.004576667
9/2/2013,6.58,1.884034745,0.00609758
9/3/2013,6.56,1.880990603,-0.003044142
9/4/2013,6.57,1.882513832,0.00152323
9/5/2013,6.61,1.888583654,0.006069821
9/6/2013,6.6,1.887069649,-0.001514005
9/9/2013,6.57,1.882513832,-0.004555817
9/10/2013,6.57,1.882513832,0
9/11/2013,6.54,1.877937165,-0.004576667
9/12/2013,6.52,1.874874376,-0.00306279
9/13/2013,6.51,1.873339456,-0.00153492
9/16/2013,6.4,1.85629799,-0.017041466
9/17/2013,6.42,1.859418118,0.003120127
9/18/2013,6.34,1.846878768,-0.012539349
9/19/2013,6.23,1.829376333,-0.017502436
9/20/2013,6.26,1.834180185,0.004803852
9/23/2013,6.3,1.840549633,0.006369448
9/24/2013,6.3,1.840549633,0
9/25/2013,6.31,1.842135677,0.001586043
9/26/2013,6.33,1.845300236,0.00316456
9/27/2013,6.36,1.850028377,0.004728141
9/30/2013,6.47,1.867176109,0.017147731
10/1/2013,6.44,1.86252854,-0.004647568
10/2/2013,6.41,1.857859271,-0.004669269
10/3/2013,6.37,1.85159947,-0.006259801
10/4/2013,6.36,1.850028377,-0.001571092
10/7/2013,6.35,1.848454813,-0.001573564
10/8/2013,6.34,1.846878768,-0.001576044
10/9/2013,6.34,1.846878768,0
10/10/2013,6.3,1.840549633,-0.006329135
10/11/2013,6.3,1.840549633,0
10/14/2013,6.27,1.835776355,-0.004773279
10/15/2013,6.23,1.829376333,-0.006400022
10/16/2013,6.21,1.826160896,-0.003215437
10/17/2013,6.12,1.811562097,-0.014598799
10/18/2013,6.06,1.8017098,-0.009852296
10/21/2013,6.02,1.795087259,-0.006622541
10/22/2013,5.98,1.788420568,-0.006666691
10/23/2013,5.97,1.786746927,-0.001673641
10/24/2013,5.95,1.78339122,-0.003355708
10/25/2013,5.96,1.785070481,0.001679262
10/28/2013,5.98,1.788420568,0.003350087
10/29/2013,5.99,1.790091412,0.001670844
10/30/2013,5.95,1.78339122,-0.006700193
10/31/2013,5.93,1.780024213,-0.003367007
11/1/2013,5.94,1.781709133,0.00168492
11/4/2013,5.94,1.781709133,0
11/5/2013,5.98,1.788420568,0.006711435
11/6/2013,5.96,1.785070481,-0.003350087
11/7/2013,5.93,1.780024213,-0.005046268
11/8/2013,6.07,1.803358605,0.023334392
11/11/2013,6.07,1.803358605,0
11/12/2013,6.07,1.803358605,0
11/13/2013,6.1,1.808288771,0.004930166
11/14/2013,6.03,1.796747011,-0.01154176
11/15/2013,6,1.791759469,-0.004987542
11/18/2013,5.95,1.78339122,-0.00836825
11/19/2013,5.94,1.781709133,-0.001682086
11/20/2013,5.94,1.781709133,0
11/21/2013,5.97,1.786746927,0.005037794
11/22/2013,5.95,1.78339122,-0.003355708
11/25/2013,5.9,1.774952351,-0.008438869
11/26/2013,5.87,1.769854634,-0.005097717
11/27/2013,5.86,1.768149604,-0.00170503
11/28/2013,5.86,1.768149604,0
11/29/2013,5.86,1.768149604,0
11/30/2013,5.93,1.780024213,0.011874609
12/2/2013,5.9,1.774952351,-0.005071862
12/3/2013,5.89,1.773255998,-0.001696353
12/4/2013,5.91,1.776645831,0.003389834
12/5/2013,5.91,1.776645831,0
12/6/2013,5.9,1.774952351,-0.001693481
12/9/2013,5.87,1.769854634,-0.005097717
12/10/2013,5.85,1.766441661,-0.003412973
12/11/2013,5.85,1.766441661,0
12/12/2013,5.89,1.773255998,0.006814336
12/13/2013,5.9,1.774952351,0.001696353
12/16/2013,5.87,1.769854634,-0.005097717
12/17/2013,5.89,1.773255998,0.003401364
12/18/2013,5.9,1.774952351,0.001696353
12/19/2013,5.9,1.774952351,0
12/20/2013,5.87,1.769854634,-0.005097717
12/23/2013,5.86,1.768149604,-0.00170503
12/24/2013,5.87,1.769854634,0.00170503
12/26/2013,5.87,1.769854634,0
12/27/2013,5.87,1.769854634,0
12/30/2013,5.85,1.766441661,-0.003412973
12/31/2013,5.93,1.780024213,0.013582552
1/2/2014,5.91,1.776645831,-0.003378382
1/3/2014,5.9,1.774952351,-0.001693481
1/6/2014,5.86,1.768149604,-0.006802747
1/7/2014,5.81,1.759580571,-0.008569033
1/8/2014,5.82,1.761300262,0.001719691
1/9/2014,5.81,1.759580571,-0.001719691
1/10/2014,5.78,1.754403683,-0.005176888
1/13/2014,5.76,1.750937475,-0.003466208
1/14/2014,5.76,1.750937475,0
1/15/2014,5.73,1.745715531,-0.005221944
1/16/2014,5.72,1.743968805,-0.001746725
1/17/2014,5.7,1.740466175,-0.003502631
1/20/2014,5.7,1.740466175,0
1/21/2014,5.68,1.736951233,-0.003514942
1/22/2014,5.69,1.738710248,0.001759015
1/23/2014,5.7,1.740466175,0.001755927
1/24/2014,5.83,1.763017,0.022550826
1/27/2014,5.87,1.769854634,0.006837633
1/28/2014,5.83,1.763017,-0.006837633
1/29/2014,5.85,1.766441661,0.003424661
1/30/2014,5.83,1.763017,-0.003424661
1/31/2014,5.91,1.776645831,0.013628831
2/3/2014,5.92,1.778336449,0.001690617
2/4/2014,5.97,1.786746927,0.008410479
2/5/2014,5.96,1.785070481,-0.001676446
2/6/2014,5.93,1.780024213,-0.005046268
2/7/2014,5.88,1.771556762,-0.008467451
2/10/2014,5.84,1.764730797,-0.006825965
2/11/2014,5.8,1.757857918,-0.006872879
2/12/2014,5.78,1.754403683,-0.003454235
2/13/2014,5.78,1.754403683,0
2/14/2014,5.75,1.749199855,-0.005203828
2/17/2014,5.74,1.74745921,-0.001740644
2/18/2014,5.69,1.738710248,-0.008748962
2/19/2014,5.66,1.733423892,-0.005286356
2/20/2014,5.66,1.733423892,0
2/21/2014,5.62,1.726331664,-0.007092228
2/24/2014,5.59,1.720979287,-0.005352377
2/25/2014,5.54,1.711994501,-0.008984786
2/26/2014,5.51,1.706564623,-0.005429878
2/27/2014,5.49,1.702928256,-0.003636368
2/28/2014,5.51,1.706564623,0.003636368
3/3/2014,5.53,1.710187816,0.003623192
3/4/2014,5.52,1.70837786,-0.001809955
3/5/2014,5.51,1.706564623,-0.001813237
3/6/2014,5.54,1.711994501,0.005429878
3/7/2014,5.62,1.726331664,0.014337163
3/10/2014,5.63,1.728109442,0.001777778
3/11/2014,5.62,1.726331664,-0.001777778
3/12/2014,5.64,1.729884066,0.003552402
3/13/2014,5.63,1.728109442,-0.001774623
3/14/2014,5.66,1.733423892,0.00531445
3/17/2014,5.64,1.729884066,-0.003539827
3/18/2014,5.6,1.722766598,-0.007117468
3/19/2014,5.6,1.722766598,0
3/20/2014,5.65,1.731655545,0.008888947
3/21/2014,5.62,1.726331664,-0.005323881
3/24/2014,5.61,1.72455072,-0.001780944
3/25/2014,5.59,1.720979287,-0.003571432
3/26/2014,5.57,1.717395054,-0.003584233
3/27/2014,5.58,1.719188776,0.001793722
3/28/2014,5.58,1.719188776,0
3/31/2014,5.63,1.728109442,0.008920666
4/1/2014,5.61,1.72455072,-0.003558723
4/2/2014,5.59,1.720979287,-0.003571432
4/3/2014,5.57,1.717395054,-0.003584233
4/4/2014,5.54,1.711994501,-0.005400553
4/7/2014,5.54,1.711994501,0
4/8/2014,5.55,1.713797928,0.001803427
4/9/2014,5.54,1.711994501,-0.001803427
4/10/2014,5.5,1.704748092,-0.007246409
4/11/2014,5.55,1.713797928,0.009049836
4/14/2014,5.5,1.704748092,-0.009049836
4/15/2014,5.51,1.706564623,0.001816531
4/16/2014,5.51,1.706564623,0
4/17/2014,5.53,1.710187816,0.003623192
4/21/2014,5.52,1.70837786,-0.001809955
4/22/2014,5.51,1.706564623,-0.001813237
4/23/2014,5.5,1.704748092,-0.001816531
4/24/2014,5.49,1.702928256,-0.001819837
4/25/2014,5.5,1.704748092,0.001819837
4/28/2014,5.5,1.704748092,0
4/29/2014,5.49,1.702928256,-0.001819837
4/30/2014,5.53,1.710187816,0.00725956
5/1/2014,5.53,1.710187816,0
5/2/2014,5.53,1.710187816,0
5/5/2014,5.54,1.711994501,0.001806685
5/6/2014,5.52,1.70837786,-0.00361664
5/7/2014,5.52,1.70837786,0
5/8/2014,5.5,1.704748092,-0.003629768
5/9/2014,5.5,1.704748092,0
5/12/2014,5.49,1.702928256,-0.001819837
5/13/2014,5.46,1.69744879,-0.005479466
5/14/2014,5.42,1.690095815,-0.007352974
5/15/2014,5.44,1.693779061,0.003683245
5/16/2014,5.45,1.695615609,0.001836548
5/19/2014,5.43,1.691939134,-0.003676475
5/20/2014,5.42,1.690095815,-0.001843318
5/21/2014,5.43,1.691939134,0.001843318
5/22/2014,5.41,1.688249093,-0.003690041
5/23/2014,5.45,1.695615609,0.007366516
5/26/2014,5.45,1.695615609,0
5/27/2014,5.43,1.691939134,-0.003676475
5/28/2014,5.4,1.686398954,-0.00554018
5/29/2014,5.4,1.686398954,0
5/30/2014,5.38,1.682688374,-0.003710579
5/31/2014,5.33,1.673351238,-0.009337136
6/2/2014,5.34,1.675225653,0.001874415
6/3/2014,5.36,1.678963975,0.003738322
6/4/2014,5.36,1.678963975,0
6/5/2014,5.35,1.677096561,-0.001867414
6/6/2014,5.32,1.671473303,-0.005623258
6/9/2014,5.3,1.667706821,-0.003766483
6/10/2014,5.28,1.663926098,-0.003780723
6/11/2014,5.28,1.663926098,0
6/12/2014,5.28,1.663926098,0
6/13/2014,5.28,1.663926098,0
6/16/2014,5.24,1.656321498,-0.007604599
6/17/2014,5.25,1.658228077,0.001906578
6/18/2014,5.24,1.656321498,-0.001906578
6/19/2014,5.2,1.648658626,-0.007662873
6/20/2014,5.18,1.644805056,-0.003853569
6/23/2014,5.16,1.640936579,-0.003868477
6/24/2014,5.16,1.640936579,0
6/25/2014,5.19,1.646733697,0.005797118
6/26/2014,5.2,1.648658626,0.001924928
6/27/2014,5.21,1.650579856,0.00192123
6/30/2014,5.28,1.663926098,0.013346242
7/1/2014,5.29,1.665818246,0.001892148
7/2/2014,5.3,1.667706821,0.001888575
7/3/2014,5.3,1.667706821,0
7/4/2014,5.3,1.667706821,0
7/7/2014,5.29,1.665818246,-0.001888575
7/8/2014,5.29,1.665818246,0
7/9/2014,5.31,1.669591835,0.003773589
7/10/2014,5.39,1.684545385,0.01495355
7/11/2014,5.38,1.682688374,-0.001857011
7/14/2014,5.36,1.678963975,-0.003724399
7/15/2014,5.4,1.686398954,0.007434978
7/16/2014,5.44,1.693779061,0.007380107
7/17/2014,5.49,1.702928256,0.009149195
7/18/2014,5.55,1.713797928,0.010869672
7/21/2014,5.57,1.717395054,0.003597126
7/22/2014,5.55,1.713797928,-0.003597126
7/23/2014,5.52,1.70837786,-0.005420067
7/24/2014,5.51,1.706564623,-0.001813237
7/25/2014,5.52,1.70837786,0.001813237
7/28/2014,5.53,1.710187816,0.001809955
7/29/2014,5.57,1.717395054,0.007207238
7/30/2014,5.63,1.728109442,0.010714388
7/31/2014,5.9,1.774952351,0.046842909
8/1/2014,6.04,1.798404012,0.023451661
8/4/2014,6.02,1.795087259,-0.003316753
8/5/2014,5.94,1.781709133,-0.013378126
8/6/2014,5.97,1.786746927,0.005037794
8/7/2014,5.92,1.778336449,-0.008410479
8/8/2014,5.92,1.778336449,0
8/11/2014,5.85,1.766441661,-0.011894788
8/12/2014,5.81,1.759580571,-0.00686109
8/13/2014,5.74,1.74745921,-0.012121361
8/14/2014,5.66,1.733423892,-0.014035318
8/15/2014,5.63,1.728109442,-0.00531445
8/18/2014,5.58,1.719188776,-0.008920666
8/19/2014,5.55,1.713797928,-0.005390849
8/20/2014,5.53,1.710187816,-0.003610112
8/21/2014,5.54,1.711994501,0.001806685
8/22/2014,5.54,1.711994501,0
8/25/2014,5.52,1.70837786,-0.00361664
8/26/2014,5.52,1.70837786,0
8/27/2014,5.52,1.70837786,0
8/28/2014,5.51,1.706564623,-0.001813237
8/29/2014,5.5,1.704748092,-0.001816531
8/31/2014,5.55,1.713797928,0.009049836
9/1/2014,5.54,1.711994501,-0.001803427
9/2/2014,5.57,1.717395054,0.005400553
9/3/2014,5.59,1.720979287,0.003584233
9/4/2014,5.64,1.729884066,0.008904778
9/5/2014,5.71,1.742219024,0.012334958
9/8/2014,5.72,1.743968805,0.001749782
9/9/2014,5.77,1.752672081,0.008703275
9/10/2014,5.86,1.768149604,0.015477523
9/11/2014,5.9,1.774952351,0.006802747
9/12/2014,5.94,1.781709133,0.006756782
9/15/2014,5.93,1.780024213,-0.00168492
9/16/2014,5.96,1.785070481,0.005046268
9/17/2014,5.94,1.781709133,-0.003361348
9/18/2014,5.89,1.773255998,-0.008453136
9/19/2014,5.87,1.769854634,-0.003401364
9/22/2014,5.89,1.773255998,0.003401364
9/23/2014,5.97,1.786746927,0.01349093
9/24/2014,6.05,1.800058272,0.013311345
9/25/2014,6.15,1.816452082,0.01639381
9/26/2014,6.25,1.832581464,0.016129382
9/29/2014,6.32,1.843719208,0.011137744
9/30/2014,6.26,1.834180185,-0.009539023
10/1/2014,6.21,1.826160896,-0.008019289
10/2/2014,6.2,1.824549292,-0.001611604
10/3/2014,6.11,1.809926773,-0.014622519
10/6/2014,6.04,1.798404012,-0.011522761
10/7/2014,6.09,1.806648082,0.00824407
10/8/2014,6.15,1.816452082,0.009804
10/9/2014,6.19,1.822935087,0.006483005
10/10/2014,6.32,1.843719208,0.020784121
10/13/2014,6.32,1.843719208,0
10/14/2014,6.38,1.853168097,0.009448889
10/15/2014,6.51,1.873339456,0.020171359
10/16/2014,6.47,1.867176109,-0.006163348
10/17/2014,6.22,1.827769907,-0.039406202
10/20/2014,6.2,1.824549292,-0.003220615
10/21/2014,6.04,1.798404012,-0.02614528
10/22/2014,6,1.791759469,-0.006644543
10/23/2014,5.98,1.788420568,-0.003338901
10/24/2014,5.98,1.788420568,0
10/27/2014,6,1.791759469,0.003338901
10/28/2014,5.99,1.790091412,-0.001668057
10/29/2014,6,1.791759469,0.001668057
10/30/2014,6,1.791759469,0
10/31/2014,6.01,1.793424749,0.001665279
11/3/2014,6.01,1.793424749,0
11/4/2014,6.06,1.8017098,0.008285052
11/5/2014,6.04,1.798404012,-0.003305788
11/6/2014,6.04,1.798404012,0
11/7/2014,6.04,1.798404012,0
11/10/2014,6.05,1.800058272,0.00165426
11/11/2014,6.05,1.800058272,0
11/12/2014,6.05,1.800058272,0
11/13/2014,6.07,1.803358605,0.003300333
11/14/2014,6.11,1.809926773,0.006568168
11/17/2014,6.16,1.818076778,0.008150004
11/18/2014,6.21,1.826160896,0.008084118
11/19/2014,6.27,1.835776355,0.009615459
11/20/2014,6.29,1.838961071,0.003184716
11/21/2014,6.22,1.827769907,-0.011191164
11/24/2014,6.2,1.824549292,-0.003220615
11/25/2014,6.17,1.819698838,-0.004850454
11/26/2014,6.16,1.818076778,-0.00162206
11/27/2014,6.16,1.818076778,0
11/28/2014,6.21,1.826160896,0.008084118
11/30/2014,6.27,1.835776355,0.009615459
12/1/2014,6.42,1.859418118,0.023641763
12/2/2014,6.49,1.870262531,0.010844413
12/3/2014,6.48,1.86872051,-0.00154202
12/4/2014,6.48,1.86872051,0
12/5/2014,6.51,1.873339456,0.004618946
12/8/2014,6.57,1.882513832,0.009174376
12/9/2014,6.73,1.906575144,0.024061311
12/10/2014,6.83,1.921324674,0.01474953
12/11/2014,6.89,1.930071085,0.008746411
12/12/2014,7.04,1.95160817,0.021537085
12/15/2014,7.13,1.964311234,0.012703064
12/16/2014,7.28,1.985130862,0.020819628
12/17/2014,7.12,1.962907725,-0.022223137
12/18/2014,6.84,1.922787732,-0.040119994
12/19/2014,6.77,1.912501087,-0.010286645
12/22/2014,6.71,1.903598951,-0.008902136
12/23/2014,6.69,1.900613874,-0.002985077
12/24/2014,6.69,1.900613874,0
12/26/2014,6.68,1.899117988,-0.001495887
12/29/2014,6.67,1.89761986,-0.001498128
12/30/2014,6.66,1.896119485,-0.001500375
12/31/2014,6.71,1.903598951,0.007479466
1/2/2015,6.72,1.905088155,0.001489204
1/5/2015,6.8,1.916922612,0.011834458
1/6/2015,6.89,1.930071085,0.013148473
1/7/2015,6.81,1.91839212,-0.011678965
1/8/2015,6.71,1.903598951,-0.014793169
1/9/2015,6.69,1.900613874,-0.002985077
1/12/2015,6.7,1.902107526,0.001493652
1/13/2015,6.69,1.900613874,-0.001493652
1/14/2015,6.73,1.906575144,0.00596127
1/15/2015,6.71,1.903598951,-0.002976193
1/19/2015,6.73,1.906575144,0.002976193
1/20/2015,6.73,1.906575144,0
1/21/2015,6.74,1.908059925,0.001484781
1/22/2015,6.69,1.900613874,-0.007446051
1/23/2015,6.67,1.89761986,-0.002994014
1/26/2015,6.64,1.893111963,-0.004507896
1/27/2015,6.66,1.896119485,0.003007521
1/28/2015,6.6,1.887069649,-0.009049836
1/29/2015,6.6,1.887069649,0
1/30/2015,6.61,1.888583654,0.001514005
1/31/2015,6.51,1.873339456,-0.015244198
2/2/2015,6.51,1.873339456,0
2/3/2015,6.44,1.86252854,-0.010810916
2/4/2015,6.4,1.85629799,-0.00623055
2/5/2015,6.35,1.848454813,-0.007843177
2/6/2015,6.29,1.838961071,-0.009493742
2/9/2015,6.31,1.842135677,0.003174606
2/10/2015,6.3,1.840549633,-0.001586043
2/11/2015,6.3,1.840549633,0
2/12/2015,6.28,1.83736998,-0.003179653
2/13/2015,6.27,1.835776355,-0.001593626
2/16/2015,6.24,1.830980182,-0.004796172
2/17/2015,6.22,1.827769907,-0.003210276
2/18/2015,6.19,1.822935087,-0.00483482
2/19/2015,6.19,1.822935087,0
2/20/2015,6.17,1.819698838,-0.003236249
2/23/2015,6.13,1.81319475,-0.006504088
2/24/2015,6.08,1.805004696,-0.008190054
2/25/2015,6.04,1.798404012,-0.006600684
2/26/2015,5.98,1.788420568,-0.009983444
2/27/2015,5.97,1.786746927,-0.001673641
2/28/2015,6.01,1.793424749,0.006677821
3/2/2015,6.01,1.793424749,0
3/3/2015,6.04,1.798404012,0.004979263
3/4/2015,6.08,1.805004696,0.006600684
3/5/2015,6.08,1.805004696,0
3/6/2015,6.16,1.818076778,0.013072082
3/9/2015,6.2,1.824549292,0.006472515
3/10/2015,6.31,1.842135677,0.017586385
3/11/2015,6.25,1.832581464,-0.009554213
3/12/2015,6.24,1.830980182,-0.001601281
3/13/2015,6.31,1.842135677,0.011155494
3/16/2015,6.32,1.843719208,0.001583532
3/17/2015,6.38,1.853168097,0.009448889
3/18/2015,6.38,1.853168097,0
3/19/2015,6.3,1.840549633,-0.012618464
3/20/2015,6.27,1.835776355,-0.004773279
3/23/2015,6.26,1.834180185,-0.00159617
3/24/2015,6.23,1.829376333,-0.004803852
3/25/2015,6.21,1.826160896,-0.003215437
3/26/2015,6.24,1.830980182,0.004819286
3/27/2015,6.22,1.827769907,-0.003210276
3/30/2015,6.19,1.822935087,-0.00483482
3/31/2015,6.28,1.83736998,0.014434894
4/1/2015,6.26,1.834180185,-0.003189795
4/2/2015,6.24,1.830980182,-0.003200003
4/6/2015,6.2,1.824549292,-0.00643089
4/7/2015,6.13,1.81319475,-0.011354542
4/8/2015,6.08,1.805004696,-0.008190054
4/9/2015,6.09,1.806648082,0.001643386
4/10/2015,6.07,1.803358605,-0.003289477
4/13/2015,6.05,1.800058272,-0.003300333
4/14/2015,6.02,1.795087259,-0.004971013
4/15/2015,5.98,1.788420568,-0.006666691
4/16/2015,5.99,1.790091412,0.001670844
4/17/2015,6.02,1.795087259,0.004995847
4/20/2015,6,1.791759469,-0.00332779
4/21/2015,5.99,1.790091412,-0.001668057
4/22/2015,5.98,1.788420568,-0.001670844
4/23/2015,5.98,1.788420568,0
4/24/2015,5.96,1.785070481,-0.003350087
4/27/2015,5.96,1.785070481,0
4/28/2015,5.97,1.786746927,0.001676446
4/29/2015,6.02,1.795087259,0.008340332
4/30/2015,6.12,1.811562097,0.016474837
5/1/2015,6.12,1.811562097,0
5/4/2015,6.1,1.808288771,-0.003273325
5/5/2015,6.12,1.811562097,0.003273325
5/6/2015,6.17,1.819698838,0.008136741
5/7/2015,6.2,1.824549292,0.004850454
5/8/2015,6.12,1.811562097,-0.012987196
5/11/2015,6.13,1.81319475,0.001632653
5/12/2015,6.23,1.829376333,0.016181583
5/13/2015,6.18,1.821318271,-0.008058061
5/14/2015,6.14,1.814824742,-0.006493529
5/15/2015,6.11,1.809926773,-0.004897969
5/18/2015,6.12,1.811562097,0.001635323
5/19/2015,6.13,1.81319475,0.001632653
5/20/2015,6.14,1.814824742,0.001629992
5/21/2015,6.11,1.809926773,-0.004897969
5/22/2015,6.12,1.811562097,0.001635323
5/26/2015,6.11,1.809926773,-0.001635323
5/27/2015,6.08,1.805004696,-0.004922077
5/28/2015,6.07,1.803358605,-0.001646091
5/29/2015,6.06,1.8017098,-0.001648805
5/31/2015,6.14,1.814824742,0.013114942
6/1/2015,6.16,1.818076778,0.003252035
6/2/2015,6.19,1.822935087,0.004858309
6/3/2015,6.24,1.830980182,0.008045096
6/4/2015,6.29,1.838961071,0.007980888
6/5/2015,6.38,1.853168097,0.014207027
6/8/2015,6.4,1.85629799,0.003129893
6/9/2015,6.47,1.867176109,0.010878118
6/10/2015,6.46,1.865629318,-0.001546791
6/11/2015,6.41,1.857859271,-0.007770047
6/12/2015,6.43,1.860974538,0.003115267
6/15/2015,6.47,1.867176109,0.00620157
6/16/2015,6.5,1.871802177,0.004626068
6/17/2015,6.47,1.867176109,-0.004626068
6/18/2015,6.44,1.86252854,-0.004647568
6/19/2015,6.39,1.854734268,-0.007794272
6/22/2015,6.37,1.85159947,-0.003134799
6/23/2015,6.4,1.85629799,0.004698521
6/24/2015,6.41,1.857859271,0.001561281
6/25/2015,6.43,1.860974538,0.003115267
6/26/2015,6.47,1.867176109,0.00620157
6/29/2015,6.6,1.887069649,0.019893541
6/30/2015,6.73,1.906575144,0.019505495
7/1/2015,6.67,1.89761986,-0.008955284
7/2/2015,6.66,1.896119485,-0.001500375
7/3/2015,6.66,1.896119485,0
7/6/2015,6.73,1.906575144,0.010455659
7/7/2015,6.76,1.91102289,0.004447746
7/8/2015,6.8,1.916922612,0.005899722
7/9/2015,6.78,1.913977102,-0.00294551
7/10/2015,6.75,1.909542505,-0.004434597
7/13/2015,6.72,1.905088155,-0.00445435
7/14/2015,6.68,1.899117988,-0.005970167
7/15/2015,6.68,1.899117988,0
7/16/2015,6.68,1.899117988,0
7/17/2015,6.73,1.906575144,0.007457156
7/20/2015,6.77,1.912501087,0.005925943
7/21/2015,6.79,1.915450942,0.002949855
7/22/2015,6.89,1.930071085,0.014620143
7/23/2015,6.91,1.932969638,0.002898553
7/24/2015,7.01,1.947337701,0.014368063
7/27/2015,7.14,1.965712776,0.018375075
7/28/2015,7.1,1.960094784,-0.005617992
7/29/2015,7.01,1.947337701,-0.012757083
7/30/2015,6.93,1.935859813,-0.011477888
7/31/2015,6.99,1.944480556,0.008620743
8/3/2015,7.04,1.95160817,0.007127614
8/4/2015,7.07,1.95586048,0.00425231
8/5/2015,7,1.945910149,-0.009950331
8/6/2015,7.08,1.957273908,0.011363759
8/7/2015,7.17,1.969905655,0.012631747
8/10/2015,7.19,1.972691172,0.002785517
8/11/2015,7.27,1.983756292,0.01106512
8/12/2015,7.37,1.997417706,0.013661415
8/13/2015,7.31,1.989243274,-0.008174432
8/14/2015,7.17,1.969905655,-0.019337619
8/17/2015,7.19,1.972691172,0.002785517
8/18/2015,7.21,1.975468951,0.00277778
8/19/2015,7.25,1.981001469,0.005532518
8/20/2015,7.31,1.989243274,0.008241805
8/21/2015,7.38,1.998773639,0.009530365
8/24/2015,7.65,2.034705648,0.035932009
8/25/2015,7.53,2.018895042,-0.015810606
8/26/2015,7.56,2.02287119,0.003976148
8/27/2015,7.46,2.009555414,-0.013315776
8/28/2015,7.41,2.002830439,-0.006724975
8/31/2015,7.34,1.993338843,-0.009491597
9/1/2015,7.39,2.000127735,0.006788892
9/2/2015,7.36,1.996059933,-0.004067802
9/3/2015,7.31,1.989243274,-0.006816659
9/4/2015,7.32,1.990610328,0.001367054
9/7/2015,7.32,1.990610328,0
9/8/2015,7.27,1.983756292,-0.006854036
9/9/2015,7.21,1.975468951,-0.00828734
9/10/2015,7.22,1.976854953,0.001386002
9/11/2015,7.23,1.978239036,0.001384083
9/14/2015,7.21,1.975468951,-0.002770085
